Season,Round,Abbreviation,Stint,Tire Compound,Stint Length
2021,8,VET,1,MEDIUM,27
2021,8,VET,2,HARD,43
2021,9,ALO,1,MEDIUM,32
2021,9,ALO,2,HARD,38
2021,9,BOT,1,MEDIUM,30
2021,9,BOT,2,HARD,41
2021,9,GAS,1,SOFT,13
2021,9,GAS,2,HARD,32
2021,9,GAS,3,HARD,26
2021,9,GIO,1,MEDIUM,1
2021,9,GIO,2,HARD,28
2021,9,GIO,3,HARD,41
2021,9,HAM,1,MEDIUM,31
2021,9,HAM,2,HARD,22
2021,9,HAM,3,HARD,18
2021,9,LAT,1,MEDIUM,33
2021,9,LAT,2,HARD,37
2021,9,LEC,1,MEDIUM,34
2021,9,LEC,2,HARD,37
2021,9,MAZ,1,MEDIUM,27
2021,9,MAZ,2,HARD,18
2021,9,MAZ,3,HARD,24
2021,9,MSC,1,MEDIUM,34
2021,9,MSC,2,HARD,35
2021,9,NOR,1,MEDIUM,30
2021,9,NOR,2,HARD,41
2021,9,OCO,1,MEDIUM,1
2021,9,PER,1,MEDIUM,32
2021,9,PER,2,HARD,39
2021,9,RAI,1,HARD,37
2021,9,RAI,2,MEDIUM,33
2021,9,RIC,1,MEDIUM,29
2021,9,RIC,2,HARD,42
2021,9,RUS,1,MEDIUM,30
2021,9,RUS,2,HARD,40
2021,9,SAI,1,HARD,48
2021,9,SAI,2,MEDIUM,23
2021,9,STR,1,SOFT,14
2021,9,STR,2,HARD,32
2021,9,STR,3,HARD,24
2021,9,TSU,1,SOFT,12
2021,9,TSU,2,HARD,39
2021,9,TSU,3,HARD,19
2021,9,VER,1,MEDIUM,32
2021,9,VER,2,HARD,28
2021,9,VER,3,HARD,11
2021,9,VET,1,SOFT,17
2021,9,VET,2,HARD,32
2021,9,VET,3,HARD,21
2021,10,ALO,1,MEDIUM,2
2021,10,ALO,2,MEDIUM,22
2021,10,ALO,3,HARD,28
2021,10,BOT,1,MEDIUM,2
2021,10,BOT,2,MEDIUM,20
2021,10,BOT,3,HARD,30
2021,10,GAS,1,MEDIUM,2
2021,10,GAS,2,MEDIUM,26
2021,10,GAS,3,HARD,18
2021,10,GAS,4,SOFT,6
2021,10,GIO,1,MEDIUM,2
2021,10,GIO,2,MEDIUM,21
2021,10,GIO,3,HARD,28
2021,10,HAM,1,MEDIUM,2
2021,10,HAM,2,MEDIUM,25
2021,10,HAM,3,HARD,25
2021,10,LAT,1,MEDIUM,2
2021,10,LAT,2,MEDIUM,17
2021,10,LAT,3,HARD,32
2021,10,LEC,1,MEDIUM,2
2021,10,LEC,2,MEDIUM,27
2021,10,LEC,3,HARD,23
2021,10,MAZ,1,MEDIUM,2
2021,10,MAZ,2,MEDIUM,23
2021,10,MAZ,3,HARD,26
2021,10,MSC,1,MEDIUM,2
2021,10,MSC,2,MEDIUM,22
2021,10,MSC,3,HARD,27
2021,10,NOR,1,MEDIUM,2
2021,10,NOR,2,MEDIUM,19
2021,10,NOR,3,HARD,31
2021,10,OCO,1,MEDIUM,2
2021,10,OCO,2,MEDIUM,17
2021,10,OCO,3,HARD,33
2021,10,PER,1,HARD,2
2021,10,PER,2,HARD,16
2021,10,PER,3,MEDIUM,20
2021,10,PER,4,MEDIUM,10
2021,10,PER,5,SOFT,3
2021,10,RAI,1,MEDIUM,2
2021,10,RAI,2,MEDIUM,16
2021,10,RAI,3,HARD,33
2021,10,RIC,1,MEDIUM,2
2021,10,RIC,2,MEDIUM,18
2021,10,RIC,3,HARD,32
2021,10,RUS,1,MEDIUM,2
2021,10,RUS,2,MEDIUM,16
2021,10,RUS,3,HARD,33
2021,10,SAI,1,MEDIUM,2
2021,10,SAI,2,MEDIUM,26
2021,10,SAI,3,HARD,24
2021,10,STR,1,MEDIUM,2
2021,10,STR,2,MEDIUM,21
2021,10,STR,3,HARD,29
2021,10,TSU,1,MEDIUM,2
2021,10,TSU,2,MEDIUM,28
2021,10,TSU,3,HARD,22
2021,10,VER,1,MEDIUM,1
2021,10,VET,1,MEDIUM,2
2021,10,VET,2,MEDIUM,16
2021,10,VET,3,HARD,22
2021,11,ALO,1,INTERMEDIATE,2
2021,11,ALO,2,INTERMEDIATE,1
2021,11,ALO,3,MEDIUM,36
2021,11,ALO,4,HARD,31
2021,11,BOT,1,INTERMEDIATE,1
2021,11,GAS,1,INTERMEDIATE,2
2021,11,GAS,2,INTERMEDIATE,1
2021,11,GAS,3,MEDIUM,27
2021,11,GAS,4,HARD,38
2021,11,GAS,5,SOFT,2
2021,11,GIO,1,MEDIUM,1
2021,11,GIO,2,INTERMEDIATE,1
2021,11,GIO,3,INTERMEDIATE,1
2021,11,GIO,4,MEDIUM,8
2021,11,GIO,5,MEDIUM,22
2021,11,GIO,6,HARD,36
2021,11,HAM,1,INTERMEDIATE,2
2021,11,HAM,2,INTERMEDIATE,2
2021,11,HAM,3,MEDIUM,15
2021,11,HAM,4,HARD,28
2021,11,HAM,5,MEDIUM,23
2021,11,LAT,1,INTERMEDIATE,2
2021,11,LAT,2,INTERMEDIATE,1
2021,11,LAT,3,MEDIUM,20
2021,11,LAT,4,HARD,47
2021,11,LEC,1,INTERMEDIATE,1
2021,11,MAZ,1,INTERMEDIATE,1
2021,11,MAZ,2,INTERMEDIATE,1
2021,11,MAZ,3,INTERMEDIATE,1
2021,11,MSC,1,INTERMEDIATE,2
2021,11,MSC,2,INTERMEDIATE,1
2021,11,MSC,3,MEDIUM,31
2021,11,MSC,4,HARD,35
2021,11,NOR,1,INTERMEDIATE,1
2021,11,NOR,2,INTERMEDIATE,1
2021,11,OCO,1,INTERMEDIATE,2
2021,11,OCO,2,INTERMEDIATE,1
2021,11,OCO,3,MEDIUM,34
2021,11,OCO,4,HARD,33
2021,11,PER,1,INTERMEDIATE,1
2021,11,RAI,1,INTERMEDIATE,2
2021,11,RAI,2,INTERMEDIATE,1
2021,11,RAI,3,MEDIUM,12
2021,11,RAI,4,HARD,38
2021,11,RAI,5,SOFT,16
2021,11,RIC,1,INTERMEDIATE,2
2021,11,RIC,2,INTERMEDIATE,1
2021,11,RIC,3,MEDIUM,17
2021,11,RIC,4,HARD,49
2021,11,RUS,1,INTERMEDIATE,2
2021,11,RUS,2,INTERMEDIATE,1
2021,11,RUS,3,MEDIUM,18
2021,11,RUS,4,HARD,49
2021,11,SAI,1,INTERMEDIATE,2
2021,11,SAI,2,INTERMEDIATE,1
2021,11,SAI,3,MEDIUM,29
2021,11,SAI,4,HARD,38
2021,11,STR,1,INTERMEDIATE,1
2021,11,TSU,1,INTERMEDIATE,2
2021,11,TSU,2,INTERMEDIATE,1
2021,11,TSU,3,MEDIUM,19
2021,11,TSU,4,HARD,48
2021,11,VER,1,INTERMEDIATE,1
2021,11,VER,2,INTERMEDIATE,1
2021,11,VER,3,INTERMEDIATE,1
2021,11,VER,4,MEDIUM,17
2021,11,VER,5,HARD,20
2021,11,VER,6,MEDIUM,30
2021,11,VET,1,INTERMEDIATE,2
2021,11,VET,2,INTERMEDIATE,1
2021,11,VET,3,MEDIUM,33
2021,11,VET,4,HARD,34
2021,12,ALO,1,UNKNOWN,3
2021,12,BOT,1,UNKNOWN,3
2021,12,GAS,1,UNKNOWN,3
2021,12,GIO,2,WET,3
2021,12,HAM,1,UNKNOWN,3
2021,12,LAT,2,WET,3
2021,12,LEC,1,UNKNOWN,3
2021,12,MAZ,2,WET,3
2021,12,MSC,2,WET,3
2021,12,NOR,1,UNKNOWN,3
2021,12,OCO,1,UNKNOWN,3
2021,12,PER,1,UNKNOWN,3
2021,12,RAI,3,WET,3
2021,12,RIC,1,UNKNOWN,3
2021,12,RUS,2,WET,3
2021,12,SAI,1,UNKNOWN,3
2021,12,STR,1,UNKNOWN,3
2021,12,TSU,1,UNKNOWN,3
2021,12,VER,2,WET,3
2021,12,VET,1,UNKNOWN,3
2021,13,ALO,1,SOFT,33
2021,13,ALO,2,MEDIUM,38
2021,13,BOT,1,SOFT,31
2021,13,BOT,2,MEDIUM,36
2021,13,BOT,3,SOFT,5
2021,13,GAS,1,SOFT,24
2021,13,GAS,2,MEDIUM,47
2021,13,GIO,1,SOFT,27
2021,13,GIO,2,MEDIUM,6
2021,13,GIO,3,HARD,37
2021,13,HAM,1,SOFT,20
2021,13,HAM,2,MEDIUM,19
2021,13,HAM,3,MEDIUM,31
2021,13,HAM,4,SOFT,2
2021,13,KUB,1,MEDIUM,40
2021,13,KUB,2,HARD,30
2021,13,LAT,1,MEDIUM,23
2021,13,LAT,2,HARD,47
2021,13,LEC,1,SOFT,34
2021,13,LEC,2,HARD,37
2021,13,MAZ,1,MEDIUM,33
2021,13,MAZ,2,HARD,8
2021,13,MSC,1,SOFT,4
2021,13,MSC,2,HARD,26
2021,13,MSC,3,MEDIUM,39
2021,13,NOR,1,MEDIUM,42
2021,13,NOR,2,HARD,29
2021,13,OCO,1,SOFT,31
2021,13,OCO,2,MEDIUM,40
2021,13,PER,1,HARD,8
2021,13,PER,2,MEDIUM,39
2021,13,PER,3,SOFT,24
2021,13,RIC,1,SOFT,30
2021,13,RIC,2,HARD,41
2021,13,RUS,1,MEDIUM,27
2021,13,RUS,2,HARD,41
2021,13,RUS,3,SOFT,1
2021,13,SAI,1,SOFT,31
2021,13,SAI,2,HARD,40
2021,13,STR,1,SOFT,27
2021,13,STR,2,HARD,43
2021,13,TSU,1,SOFT,31
2021,13,TSU,2,MEDIUM,17
2021,13,VER,1,SOFT,21
2021,13,VER,2,MEDIUM,19
2021,13,VER,3,HARD,32
2021,13,VET,1,SOFT,10
2021,13,VET,2,HARD,34
2021,13,VET,3,MEDIUM,26
2021,14,ALO,1,MEDIUM,25
2021,14,ALO,2,HARD,28
2021,14,BOT,1,HARD,26
2021,14,BOT,2,MEDIUM,27
2021,14,GAS,1,HARD,3
2021,14,GIO,1,MEDIUM,1
2021,14,GIO,2,HARD,24
2021,14,GIO,3,MEDIUM,28
2021,14,HAM,1,HARD,25
2021,14,KUB,1,HARD,26
2021,14,KUB,2,MEDIUM,27
2021,14,LAT,1,MEDIUM,23
2021,14,LAT,2,HARD,30
2021,14,LEC,1,MEDIUM,26
2021,14,LEC,2,HARD,27
2021,14,MAZ,1,MEDIUM,24
2021,14,MAZ,2,SOFT,4
2021,14,MAZ,3,HARD,11
2021,14,MAZ,4,SOFT,3
2021,14,MSC,1,MEDIUM,23
2021,14,MSC,2,HARD,30
2021,14,NOR,1,MEDIUM,24
2021,14,NOR,2,HARD,29
2021,14,OCO,1,MEDIUM,26
2021,14,OCO,2,HARD,27
2021,14,PER,1,MEDIUM,26
2021,14,PER,2,HARD,27
2021,14,RIC,1,MEDIUM,22
2021,14,RIC,2,HARD,31
2021,14,RUS,1,MEDIUM,26
2021,14,RUS,2,HARD,27
2021,14,SAI,1,MEDIUM,26
2021,14,SAI,2,HARD,27
2021,14,STR,1,MEDIUM,25
2021,14,STR,2,HARD,28
2021,14,TSU,1,MEDIUM,1
2021,14,VER,1,MEDIUM,23
2021,14,VER,2,HARD,3
2021,14,VET,1,MEDIUM,22
2021,14,VET,2,HARD,4
2021,14,VET,3,MEDIUM,27
2021,15,ALO,1,HARD,36
2021,15,ALO,2,MEDIUM,14
2021,15,ALO,3,INTERMEDIATE,3
2021,15,BOT,1,HARD,28
2021,15,BOT,2,MEDIUM,19
2021,15,BOT,3,INTERMEDIATE,6
2021,15,GAS,1,HARD,33
2021,15,GAS,2,MEDIUM,17
2021,15,GAS,3,INTERMEDIATE,2
2021,15,GIO,1,HARD,36
2021,15,GIO,2,MEDIUM,14
2021,15,GIO,3,INTERMEDIATE,2
2021,15,HAM,1,MEDIUM,26
2021,15,HAM,2,HARD,23
2021,15,HAM,3,INTERMEDIATE,4
2021,15,LAT,1,MEDIUM,13
2021,15,LAT,2,HARD,34
2021,15,LEC,1,HARD,35
2021,15,LEC,2,MEDIUM,16
2021,15,LEC,3,INTERMEDIATE,1
2021,15,MAZ,1,MEDIUM,14
2021,15,MAZ,2,HARD,32
2021,15,MAZ,3,INTERMEDIATE,5
2021,15,MSC,1,MEDIUM,20
2021,15,MSC,2,HARD,12
2021,15,NOR,1,MEDIUM,28
2021,15,NOR,2,HARD,23
2021,15,NOR,3,INTERMEDIATE,2
2021,15,OCO,1,MEDIUM,15
2021,15,OCO,2,HARD,35
2021,15,OCO,3,INTERMEDIATE,2
2021,15,PER,1,HARD,36
2021,15,PER,2,MEDIUM,14
2021,15,PER,3,INTERMEDIATE,3
2021,15,RAI,1,MEDIUM,15
2021,15,RAI,2,HARD,32
2021,15,RAI,3,INTERMEDIATE,6
2021,15,RIC,1,MEDIUM,22
2021,15,RIC,2,HARD,26
2021,15,RIC,3,INTERMEDIATE,5
2021,15,RUS,1,MEDIUM,13
2021,15,RUS,2,HARD,34
2021,15,RUS,3,INTERMEDIATE,6
2021,15,SAI,1,MEDIUM,14
2021,15,SAI,2,HARD,34
2021,15,SAI,3,INTERMEDIATE,5
2021,15,STR,1,MEDIUM,12
2021,15,STR,2,HARD,36
2021,15,STR,3,INTERMEDIATE,5
2021,15,TSU,1,MEDIUM,13
2021,15,TSU,2,HARD,34
2021,15,TSU,3,SOFT,2
2021,15,TSU,4,INTERMEDIATE,3
2021,15,VER,1,HARD,26
2021,15,VER,2,MEDIUM,22
2021,15,VER,3,INTERMEDIATE,5
2021,15,VET,1,MEDIUM,26
2021,15,VET,2,HARD,24
2021,15,VET,3,INTERMEDIATE,2
2021,16,ALO,1,INTERMEDIATE,30
2021,16,ALO,2,INTERMEDIATE,27
2021,16,BOT,1,INTERMEDIATE,37
2021,16,BOT,2,INTERMEDIATE,21
2021,16,GAS,1,INTERMEDIATE,39
2021,16,GAS,2,INTERMEDIATE,19
2021,16,GIO,1,INTERMEDIATE,40
2021,16,GIO,2,INTERMEDIATE,17
2021,16,HAM,1,INTERMEDIATE,50
2021,16,HAM,2,INTERMEDIATE,8
2021,16,LAT,1,INTERMEDIATE,34
2021,16,LAT,2,INTERMEDIATE,23
2021,16,LEC,1,INTERMEDIATE,47
2021,16,LEC,2,INTERMEDIATE,11
2021,16,MAZ,1,INTERMEDIATE,35
2021,16,MAZ,2,INTERMEDIATE,21
2021,16,MSC,1,INTERMEDIATE,39
2021,16,MSC,2,INTERMEDIATE,17
2021,16,NOR,1,INTERMEDIATE,34
2021,16,NOR,2,INTERMEDIATE,24
2021,16,OCO,1,INTERMEDIATE,57
2021,16,PER,1,INTERMEDIATE,37
2021,16,PER,2,INTERMEDIATE,21
2021,16,RAI,1,INTERMEDIATE,37
2021,16,RAI,2,INTERMEDIATE,20
2021,16,RIC,1,INTERMEDIATE,21
2021,16,RIC,2,INTERMEDIATE,36
2021,16,RUS,1,INTERMEDIATE,35
2021,16,RUS,2,INTERMEDIATE,22
2021,16,SAI,1,INTERMEDIATE,36
2021,16,SAI,2,INTERMEDIATE,22
2021,16,STR,1,INTERMEDIATE,39
2021,16,STR,2,INTERMEDIATE,19
2021,16,TSU,1,INTERMEDIATE,35
2021,16,TSU,2,INTERMEDIATE,22
2021,16,VER,1,INTERMEDIATE,36
2021,16,VER,2,INTERMEDIATE,22
2021,16,VET,1,INTERMEDIATE,36
2021,16,VET,2,MEDIUM,1
2021,16,VET,3,INTERMEDIATE,20
2021,17,ALO,1,MEDIUM,7
2021,17,ALO,2,HARD,21
2021,17,ALO,3,HARD,11
2021,17,ALO,4,MEDIUM,10
2021,17,BOT,1,MEDIUM,15
2021,17,BOT,2,HARD,19
2021,17,BOT,3,HARD,22
2021,17,GAS,1,MEDIUM,10
2021,17,GAS,2,HARD,4
2021,17,GIO,1,MEDIUM,8
2021,17,GIO,2,MEDIUM,18
2021,17,GIO,3,HARD,29
2021,17,HAM,1,MEDIUM,13
2021,17,HAM,2,HARD,24
2021,17,HAM,3,HARD,19
2021,17,LAT,1,MEDIUM,5
2021,17,LAT,2,HARD,20
2021,17,LAT,3,HARD,30
2021,17,LEC,1,MEDIUM,12
2021,17,LEC,2,HARD,20
2021,17,LEC,3,HARD,24
2021,17,MAZ,1,MEDIUM,1
2021,17,MAZ,2,HARD,23
2021,17,MAZ,3,MEDIUM,13
2021,17,MAZ,4,MEDIUM,17
2021,17,MSC,1,MEDIUM,11
2021,17,MSC,2,HARD,23
2021,17,MSC,3,MEDIUM,20
2021,17,NOR,1,MEDIUM,10
2021,17,NOR,2,HARD,20
2021,17,NOR,3,HARD,26
2021,17,OCO,1,MEDIUM,3
2021,17,OCO,2,HARD,22
2021,17,OCO,3,MEDIUM,15
2021,17,PER,1,MEDIUM,12
2021,17,PER,2,MEDIUM,18
2021,17,PER,3,HARD,26
2021,17,RAI,1,MEDIUM,12
2021,17,RAI,2,MEDIUM,19
2021,17,RAI,3,HARD,24
2021,17,RIC,1,MEDIUM,11
2021,17,RIC,2,HARD,19
2021,17,RIC,3,HARD,26
2021,17,RUS,1,MEDIUM,9
2021,17,RUS,2,HARD,22
2021,17,RUS,3,HARD,24
2021,17,SAI,1,SOFT,11
2021,17,SAI,2,HARD,18
2021,17,SAI,3,HARD,27
2021,17,STR,1,MEDIUM,18
2021,17,STR,2,MEDIUM,16
2021,17,STR,3,HARD,21
2021,17,TSU,1,SOFT,9
2021,17,TSU,2,HARD,23
2021,17,TSU,3,HARD,23
2021,17,VER,1,MEDIUM,10
2021,17,VER,2,HARD,19
2021,17,VER,3,HARD,27
2021,17,VET,1,MEDIUM,17
2021,17,VET,2,MEDIUM,21
2021,17,VET,3,HARD,17
2021,20,ALO,1,SOFT,23
2021,20,ALO,2,HARD,34
2021,20,BOT,1,MEDIUM,33
2021,20,BOT,2,HARD,16
2021,20,GAS,1,SOFT,13
2021,20,GAS,2,MEDIUM,22
2021,20,GAS,3,MEDIUM,21
2021,20,GIO,1,SOFT,15
2021,20,GIO,2,MEDIUM,17
2021,20,GIO,3,MEDIUM,24
2021,20,HAM,1,MEDIUM,18
2021,20,HAM,2,HARD,24
2021,20,HAM,3,MEDIUM,15
2021,20,LAT,1,SOFT,18
2021,20,LAT,2,HARD,33
2021,20,LEC,1,MEDIUM,27
2021,20,LEC,2,HARD,30
2021,20,MAZ,1,MEDIUM,31
2021,20,MAZ,2,SOFT,24
2021,20,MSC,1,SOFT,22
2021,20,MSC,2,MEDIUM,34
2021,20,NOR,1,SOFT,25
2021,20,NOR,2,HARD,24
2021,20,NOR,3,MEDIUM,7
2021,20,OCO,1,SOFT,24
2021,20,OCO,2,HARD,33
2021,20,PER,1,MEDIUM,19
2021,20,PER,2,HARD,22
2021,20,PER,3,MEDIUM,16
2021,20,RAI,1,SOFT,10
2021,20,RAI,2,MEDIUM,20
2021,20,RAI,3,HARD,26
2021,20,RIC,1,MEDIUM,26
2021,20,RIC,2,HARD,30
2021,20,RUS,1,SOFT,17
2021,20,RUS,2,HARD,32
2021,20,RUS,3,SOFT,6
2021,20,SAI,1,MEDIUM,27
2021,20,SAI,2,HARD,30
2021,20,STR,1,MEDIUM,23
2021,20,STR,2,HARD,34
2021,20,TSU,1,SOFT,9
2021,20,TSU,2,MEDIUM,25
2021,20,TSU,3,HARD,22
2021,20,VER,1,MEDIUM,17
2021,20,VER,2,HARD,24
2021,20,VER,3,MEDIUM,14
2021,20,VER,4,SOFT,2
2021,20,VET,1,SOFT,26
2021,20,VET,2,MEDIUM,30
2021,21,ALO,1,MEDIUM,10
2021,21,ALO,2,HARD,3
2021,21,ALO,3,HARD,2
2021,21,ALO,4,HARD,29
2021,21,ALO,5,SOFT,5
2021,21,BOT,1,MEDIUM,10
2021,21,BOT,2,HARD,3
2021,21,BOT,3,HARD,2
2021,21,BOT,4,MEDIUM,35
2021,21,GAS,1,MEDIUM,13
2021,21,GAS,2,HARD,2
2021,21,GAS,3,HARD,35
2021,21,GIO,1,MEDIUM,13
2021,21,GIO,2,HARD,2
2021,21,GIO,3,HARD,35
2021,21,HAM,1,MEDIUM,10
2021,21,HAM,2,HARD,3
2021,21,HAM,3,HARD,2
2021,21,HAM,4,HARD,35
2021,21,LAT,1,MEDIUM,10
2021,21,LAT,2,HARD,3
2021,21,LAT,3,MEDIUM,2
2021,21,LAT,4,HARD,35
2021,21,LEC,1,MEDIUM,10
2021,21,LEC,2,HARD,3
2021,21,LEC,3,HARD,2
2021,21,LEC,4,HARD,35
2021,21,MAZ,1,MEDIUM,13
2021,21,MAZ,2,HARD,2
2021,21,MSC,1,MEDIUM,9
2021,21,NOR,1,SOFT,10
2021,21,NOR,2,HARD,3
2021,21,NOR,3,HARD,2
2021,21,NOR,4,HARD,35
2021,21,OCO,1,MEDIUM,13
2021,21,OCO,2,HARD,2
2021,21,OCO,3,HARD,35
2021,21,PER,1,MEDIUM,10
2021,21,PER,2,HARD,3
2021,21,PER,3,MEDIUM,2
2021,21,RAI,1,MEDIUM,13
2021,21,RAI,2,HARD,2
2021,21,RAI,3,HARD,11
2021,21,RAI,4,MEDIUM,23
2021,21,RIC,1,HARD,13
2021,21,RIC,2,MEDIUM,2
2021,21,RIC,3,MEDIUM,35
2021,21,RUS,1,MEDIUM,9
2021,21,RUS,2,HARD,4
2021,21,RUS,3,HARD,2
2021,21,SAI,1,HARD,13
2021,21,SAI,2,MEDIUM,2
2021,21,SAI,3,MEDIUM,35
2021,21,STR,1,MEDIUM,9
2021,21,STR,2,HARD,4
2021,21,STR,3,HARD,2
2021,21,STR,4,MEDIUM,35
2021,21,TSU,1,MEDIUM,13
2021,21,TSU,2,HARD,2
2021,21,TSU,3,MEDIUM,8
2021,21,TSU,4,HARD,26
2021,21,VER,1,MEDIUM,13
2021,21,VER,2,HARD,2
2021,21,VER,3,MEDIUM,35
2021,21,VET,1,HARD,13
2021,21,VET,2,MEDIUM,2
2021,21,VET,3,MEDIUM,29
2021,22,ALO,1,HARD,36
2021,22,ALO,2,MEDIUM,22
2021,22,BOT,1,MEDIUM,30
2021,22,BOT,2,HARD,28
2021,22,GAS,1,HARD,36
2021,22,GAS,2,MEDIUM,18
2021,22,GAS,3,SOFT,4
2021,22,GIO,1,MEDIUM,17
2021,22,GIO,2,HARD,17
2021,22,HAM,1,MEDIUM,14
2021,22,HAM,2,HARD,44
2021,22,LAT,1,MEDIUM,28
2021,22,LAT,2,HARD,23
2021,22,LEC,1,SOFT,15
2021,22,LEC,2,HARD,20
2021,22,LEC,3,MEDIUM,23
2021,22,MSC,1,SOFT,10
2021,22,MSC,2,HARD,42
2021,22,MSC,3,SOFT,5
2021,22,NOR,1,SOFT,17
2021,22,NOR,2,HARD,31
2021,22,NOR,3,MEDIUM,10
2021,22,OCO,1,SOFT,15
2021,22,OCO,2,HARD,43
2021,22,PER,1,SOFT,21
2021,22,PER,2,HARD,15
2021,22,PER,3,HARD,17
2021,22,PER,4,SOFT,2
2021,22,RAI,1,MEDIUM,21
2021,22,RAI,2,HARD,4
2021,22,RIC,1,SOFT,18
2021,22,RIC,2,HARD,34
2021,22,RIC,3,SOFT,5
2021,22,RUS,1,MEDIUM,26
2021,22,SAI,1,SOFT,19
2021,22,SAI,2,HARD,39
2021,22,STR,1,MEDIUM,21
2021,22,STR,2,HARD,31
2021,22,STR,3,SOFT,5
2021,22,TSU,1,MEDIUM,23
2021,22,TSU,2,HARD,30
2021,22,TSU,3,SOFT,5
2021,22,VER,1,SOFT,13
2021,22,VER,2,HARD,23
2021,22,VER,3,HARD,17
2021,22,VER,4,SOFT,5
2021,22,VET,1,MEDIUM,23
2021,22,VET,2,HARD,35
2022,1,ALB,1,SOFT,13
2022,1,ALB,2,MEDIUM,22
2022,1,ALB,3,MEDIUM,11
2022,1,ALB,4,SOFT,11
2022,1,ALO,1,SOFT,11
2022,1,ALO,2,MEDIUM,14
2022,1,ALO,3,HARD,17
2022,1,ALO,4,SOFT,15
2022,1,BOT,1,SOFT,14
2022,1,BOT,2,MEDIUM,22
2022,1,BOT,3,MEDIUM,9
2022,1,BOT,4,SOFT,12
2022,1,GAS,1,SOFT,14
2022,1,GAS,2,MEDIUM,18
2022,1,GAS,3,HARD,13
2022,1,HAM,1,SOFT,11
2022,1,HAM,2,HARD,16
2022,1,HAM,3,MEDIUM,17
2022,1,HAM,4,SOFT,13
2022,1,HUL,1,SOFT,19
2022,1,HUL,2,SOFT,18
2022,1,HUL,3,MEDIUM,7
2022,1,HUL,4,SOFT,13
2022,1,LAT,1,SOFT,14
2022,1,LAT,2,SOFT,18
2022,1,LAT,3,MEDIUM,13
2022,1,LAT,4,SOFT,12
2022,1,LEC,1,SOFT,15
2022,1,LEC,2,SOFT,16
2022,1,LEC,3,MEDIUM,15
2022,1,LEC,4,SOFT,11
2022,1,MAG,1,SOFT,14
2022,1,MAG,2,SOFT,20
2022,1,MAG,3,MEDIUM,12
2022,1,MAG,4,SOFT,11
2022,1,MSC,1,SOFT,12
2022,1,MSC,2,MEDIUM,23
2022,1,MSC,3,SOFT,22
2022,1,NOR,1,MEDIUM,24
2022,1,NOR,2,HARD,17
2022,1,NOR,3,SOFT,4
2022,1,NOR,4,SOFT,12
2022,1,OCO,1,SOFT,14
2022,1,OCO,2,MEDIUM,16
2022,1,OCO,3,HARD,13
2022,1,OCO,4,SOFT,14
2022,1,PER,1,SOFT,15
2022,1,PER,2,MEDIUM,18
2022,1,PER,3,SOFT,10
2022,1,PER,4,SOFT,14
2022,1,RIC,1,MEDIUM,17
2022,1,RIC,2,SOFT,16
2022,1,RIC,3,HARD,11
2022,1,RIC,4,SOFT,13
2022,1,RUS,1,SOFT,15
2022,1,RUS,2,HARD,18
2022,1,RUS,3,MEDIUM,12
2022,1,RUS,4,SOFT,12
2022,1,SAI,1,SOFT,14
2022,1,SAI,2,SOFT,19
2022,1,SAI,3,MEDIUM,11
2022,1,SAI,4,SOFT,13
2022,1,STR,1,SOFT,18
2022,1,STR,2,SOFT,20
2022,1,STR,3,MEDIUM,7
2022,1,STR,4,SOFT,12
2022,1,TSU,1,SOFT,15
2022,1,TSU,2,MEDIUM,14
2022,1,TSU,3,SOFT,15
2022,1,TSU,4,SOFT,13
2022,1,VER,1,SOFT,14
2022,1,VER,2,SOFT,16
2022,1,VER,3,MEDIUM,13
2022,1,VER,4,SOFT,11
2022,1,ZHO,1,SOFT,15
2022,1,ZHO,2,MEDIUM,22
2022,1,ZHO,3,MEDIUM,8
2022,1,ZHO,4,SOFT,12
2022,2,ALB,1,MEDIUM,13
2022,2,ALB,2,HARD,35
2022,2,ALO,1,MEDIUM,16
2022,2,ALO,2,HARD,20
2022,2,BOT,1,MEDIUM,16
2022,2,BOT,2,HARD,19
2022,2,BOT,3,MEDIUM,1
2022,2,GAS,1,MEDIUM,15
2022,2,GAS,2,HARD,35
2022,2,HAM,1,HARD,40
2022,2,HAM,2,MEDIUM,10
2022,2,HUL,1,HARD,37
2022,2,HUL,2,MEDIUM,13
2022,2,LAT,1,MEDIUM,15
2022,2,LEC,1,MEDIUM,16
2022,2,LEC,2,HARD,34
2022,2,MAG,1,HARD,37
2022,2,MAG,2,MEDIUM,13
2022,2,NOR,1,MEDIUM,16
2022,2,NOR,2,HARD,34
2022,2,OCO,1,MEDIUM,16
2022,2,OCO,2,HARD,34
2022,2,PER,1,MEDIUM,15
2022,2,PER,2,HARD,35
2022,2,RIC,1,MEDIUM,8
2022,2,RIC,2,HARD,28
2022,2,RUS,1,MEDIUM,16
2022,2,RUS,2,HARD,34
2022,2,SAI,1,MEDIUM,16
2022,2,SAI,2,HARD,34
2022,2,STR,1,MEDIUM,13
2022,2,STR,2,HARD,36
2022,2,VER,1,MEDIUM,16
2022,2,VER,2,HARD,34
2022,2,ZHO,1,MEDIUM,16
2022,2,ZHO,2,HARD,11
2022,2,ZHO,3,HARD,23
2022,3,ALB,1,HARD,57
2022,3,ALB,2,SOFT,1
2022,3,ALO,1,HARD,39
2022,3,ALO,2,MEDIUM,14
2022,3,ALO,3,MEDIUM,4
2022,3,BOT,1,MEDIUM,22
