Season,Round,Driver Abbreviation,Stint,Tire Compound,Stint Length
2020,8,RIC,1.0,SOFT,22
2020,8,RIC,2.0,MEDIUM,4
2020,8,RIC,3.0,MEDIUM,27
2020,8,RUS,1.0,MEDIUM,22
2020,8,RUS,2.0,HARD,4
2020,8,RUS,3.0,MEDIUM,27
2020,8,SAI,1.0,SOFT,22
2020,8,SAI,2.0,MEDIUM,4
2020,8,SAI,3.0,MEDIUM,27
2020,8,STR,1.0,SOFT,26
2020,8,STR,2.0,MEDIUM,27
2020,8,VER,1.0,SOFT,22
2020,8,VER,2.0,MEDIUM,4
2020,8,VER,3.0,MEDIUM,4
2020,8,VET,1.0,HARD,6
2020,9,ALB,1.0,SOFT,7
2020,9,ALB,2.0,SOFT,1
2020,9,ALB,3.0,SOFT,24
2020,9,ALB,4.0,MEDIUM,11
2020,9,ALB,5.0,SOFT,2
2020,9,ALB,6.0,SOFT,14
2020,9,BOT,1.0,SOFT,7
2020,9,BOT,2.0,SOFT,1
2020,9,BOT,3.0,MEDIUM,23
2020,9,BOT,4.0,HARD,12
2020,9,BOT,5.0,MEDIUM,2
2020,9,BOT,6.0,SOFT,14
2020,9,GAS,1.0,SOFT,1
2020,9,GIO,1.0,SOFT,6
2020,9,GRO,1.0,MEDIUM,7
2020,9,GRO,2.0,HARD,1
2020,9,GRO,3.0,SOFT,20
2020,9,GRO,4.0,HARD,14
2020,9,GRO,5.0,SOFT,2
2020,9,GRO,6.0,SOFT,15
2020,9,HAM,1.0,SOFT,7
2020,9,HAM,2.0,SOFT,1
2020,9,HAM,3.0,MEDIUM,24
2020,9,HAM,4.0,HARD,12
2020,9,HAM,5.0,MEDIUM,1
2020,9,HAM,6.0,SOFT,14
2020,9,KVY,1.0,MEDIUM,7
2020,9,KVY,2.0,MEDIUM,1
2020,9,KVY,3.0,SOFT,21
2020,9,KVY,4.0,MEDIUM,14
2020,9,KVY,5.0,SOFT,2
2020,9,KVY,6.0,SOFT,14
2020,9,LAT,1.0,MEDIUM,7
2020,9,LEC,1.0,SOFT,7
2020,9,LEC,2.0,SOFT,1
2020,9,LEC,3.0,SOFT,13
2020,9,LEC,4.0,HARD,16
2020,9,LEC,5.0,MEDIUM,8
2020,9,LEC,6.0,SOFT,14
2020,9,MAG,1.0,SOFT,6
2020,9,NOR,1.0,SOFT,7
2020,9,NOR,2.0,SOFT,1
2020,9,NOR,3.0,SOFT,21
2020,9,NOR,4.0,MEDIUM,14
2020,9,NOR,5.0,SOFT,2
2020,9,NOR,6.0,SOFT,14
2020,9,OCO,1.0,SOFT,7
2020,9,OCO,2.0,SOFT,1
2020,9,PER,1.0,SOFT,7
2020,9,PER,2.0,SOFT,1
2020,9,PER,3.0,SOFT,20
2020,9,PER,4.0,MEDIUM,15
2020,9,PER,5.0,SOFT,2
2020,9,PER,6.0,SOFT,14
2020,9,RAI,1.0,MEDIUM,1
2020,9,RAI,2.0,MEDIUM,6
2020,9,RAI,3.0,MEDIUM,1
2020,9,RAI,4.0,MEDIUM,19
2020,9,RAI,5.0,HARD,15
2020,9,RAI,6.0,SOFT,2
2020,9,RAI,7.0,SOFT,15
2020,9,RIC,1.0,SOFT,7
2020,9,RIC,2.0,SOFT,1
2020,9,RIC,3.0,SOFT,19
2020,9,RIC,4.0,MEDIUM,16
2020,9,RIC,5.0,SOFT,2
2020,9,RIC,6.0,SOFT,14
2020,9,RUS,1.0,MEDIUM,7
2020,9,RUS,2.0,MEDIUM,1
2020,9,RUS,3.0,MEDIUM,21
2020,9,RUS,4.0,HARD,14
2020,9,RUS,5.0,SOFT,2
2020,9,RUS,6.0,SOFT,14
2020,9,SAI,1.0,SOFT,6
2020,9,STR,1.0,SOFT,7
2020,9,STR,2.0,SOFT,1
2020,9,STR,3.0,SOFT,22
2020,9,STR,4.0,MEDIUM,13
2020,9,VER,1.0,SOFT,1
2020,9,VET,1.0,SOFT,1
2020,9,VET,2.0,MEDIUM,6
2020,9,VET,3.0,MEDIUM,1
2020,9,VET,4.0,SOFT,20
2020,9,VET,5.0,HARD,15
2020,9,VET,6.0,SOFT,2
2020,9,VET,7.0,SOFT,14
2020,10,ALB,1.0,SOFT,1
2020,10,ALB,2.0,HARD,26
2020,10,ALB,3.0,MEDIUM,26
2020,10,BOT,1.0,MEDIUM,26
2020,10,BOT,2.0,HARD,27
2020,10,GAS,1.0,SOFT,18
2020,10,GAS,2.0,HARD,24
2020,10,GAS,3.0,MEDIUM,11
2020,10,GIO,1.0,MEDIUM,16
2020,10,GIO,2.0,HARD,36
2020,10,GRO,1.0,MEDIUM,17
2020,10,GRO,2.0,HARD,25
2020,10,GRO,3.0,MEDIUM,10
2020,10,HAM,1.0,SOFT,16
2020,10,HAM,2.0,HARD,37
2020,10,KVY,1.0,HARD,30
2020,10,KVY,2.0,MEDIUM,23
2020,10,LAT,1.0,MEDIUM,17
2020,10,LAT,2.0,HARD,35
2020,10,LEC,1.0,MEDIUM,28
2020,10,LEC,2.0,HARD,25
2020,10,MAG,1.0,MEDIUM,19
2020,10,MAG,2.0,HARD,33
2020,10,NOR,1.0,SOFT,1
2020,10,NOR,2.0,HARD,46
2020,10,NOR,3.0,MEDIUM,5
2020,10,OCO,1.0,SOFT,18
2020,10,OCO,2.0,HARD,35
2020,10,PER,1.0,SOFT,20
2020,10,PER,2.0,HARD,33
2020,10,RAI,1.0,HARD,35
2020,10,RAI,2.0,MEDIUM,17
2020,10,RIC,1.0,SOFT,15
2020,10,RIC,2.0,HARD,38
2020,10,RUS,1.0,MEDIUM,1
2020,10,RUS,2.0,HARD,13
2020,10,RUS,3.0,MEDIUM,36
2020,10,RUS,4.0,SOFT,2
2020,10,SAI,1.0,SOFT,1
2020,10,STR,1.0,MEDIUM,1
2020,10,VER,1.0,MEDIUM,25
2020,10,VER,2.0,HARD,28
2020,10,VET,1.0,MEDIUM,30
2020,10,VET,2.0,HARD,22
2020,11,ALB,1.0,SOFT,7
2020,11,ALB,2.0,MEDIUM,16
2020,11,BOT,1.0,SOFT,13
2020,11,BOT,2.0,MEDIUM,5
2020,11,GAS,1.0,MEDIUM,30
2020,11,GAS,2.0,HARD,14
2020,11,GAS,3.0,SOFT,16
2020,11,GIO,1.0,SOFT,15
2020,11,GIO,2.0,MEDIUM,21
2020,11,GIO,3.0,MEDIUM,24
2020,11,GRO,1.0,MEDIUM,28
2020,11,GRO,2.0,HARD,32
2020,11,HAM,1.0,SOFT,16
2020,11,HAM,2.0,MEDIUM,29
2020,11,HAM,3.0,SOFT,15
2020,11,HUL,1.0,SOFT,29
2020,11,HUL,2.0,MEDIUM,15
2020,11,HUL,3.0,SOFT,16
2020,11,KVY,1.0,MEDIUM,17
2020,11,KVY,2.0,HARD,27
2020,11,KVY,3.0,SOFT,16
2020,11,LAT,1.0,SOFT,14
2020,11,LAT,2.0,MEDIUM,19
2020,11,LAT,3.0,MEDIUM,27
2020,11,LEC,1.0,SOFT,10
2020,11,LEC,2.0,MEDIUM,25
2020,11,LEC,3.0,MEDIUM,25
2020,11,MAG,1.0,SOFT,14
2020,11,MAG,2.0,MEDIUM,20
2020,11,MAG,3.0,MEDIUM,26
2020,11,NOR,1.0,SOFT,29
2020,11,NOR,2.0,MEDIUM,14
2020,11,OCO,1.0,SOFT,22
2020,11,PER,1.0,SOFT,28
2020,11,PER,2.0,MEDIUM,17
2020,11,PER,3.0,SOFT,15
2020,11,RAI,1.0,SOFT,10
2020,11,RAI,2.0,MEDIUM,34
2020,11,RAI,3.0,SOFT,16
2020,11,RIC,1.0,SOFT,16
2020,11,RIC,2.0,MEDIUM,28
2020,11,RIC,3.0,SOFT,16
2020,11,RUS,1.0,SOFT,11
2020,11,RUS,2.0,MEDIUM,2
2020,11,SAI,1.0,SOFT,28
2020,11,SAI,2.0,MEDIUM,16
2020,11,SAI,3.0,SOFT,16
2020,11,VER,1.0,SOFT,16
2020,11,VER,2.0,MEDIUM,29
2020,11,VER,3.0,SOFT,15
2020,11,VET,1.0,MEDIUM,11
2020,11,VET,2.0,HARD,30
2020,11,VET,3.0,SOFT,19
2020,12,ALB,1.0,SOFT,19
2020,12,ALB,2.0,MEDIUM,27
2020,12,ALB,3.0,SOFT,19
2020,12,BOT,1.0,MEDIUM,41
2020,12,BOT,2.0,HARD,25
2020,12,GAS,1.0,SOFT,28
2020,12,GAS,2.0,MEDIUM,37
2020,12,GIO,1.0,MEDIUM,28
2020,12,GIO,2.0,HARD,37
2020,12,GRO,1.0,MEDIUM,26
2020,12,GRO,2.0,HARD,39
2020,12,HAM,1.0,MEDIUM,40
2020,12,HAM,2.0,HARD,26
2020,12,KVY,1.0,MEDIUM,25
2020,12,KVY,2.0,HARD,30
2020,12,KVY,3.0,SOFT,9
2020,12,LAT,1.0,MEDIUM,24
2020,12,LAT,2.0,HARD,40
2020,12,LEC,1.0,MEDIUM,34
2020,12,LEC,2.0,HARD,32
2020,12,MAG,1.0,HARD,31
2020,12,MAG,2.0,MEDIUM,34
2020,12,NOR,1.0,SOFT,18
2020,12,NOR,2.0,HARD,25
2020,12,NOR,3.0,MEDIUM,22
2020,12,OCO,1.0,MEDIUM,53
2020,12,OCO,2.0,SOFT,12
2020,12,PER,1.0,SOFT,1
2020,12,PER,2.0,MEDIUM,44
2020,12,PER,3.0,SOFT,20
2020,12,RAI,1.0,SOFT,11
2020,12,RAI,2.0,MEDIUM,54
2020,12,RIC,1.0,SOFT,14
2020,12,RIC,2.0,MEDIUM,51
2020,12,RUS,1.0,MEDIUM,36
2020,12,RUS,2.0,HARD,29
2020,12,SAI,1.0,SOFT,26
2020,12,SAI,2.0,MEDIUM,39
2020,12,STR,1.0,MEDIUM,18
2020,12,STR,2.0,HARD,16
2020,12,STR,3.0,SOFT,17
2020,12,VER,1.0,SOFT,23
2020,12,VER,2.0,MEDIUM,43
2020,12,VET,1.0,MEDIUM,27
2020,12,VET,2.0,HARD,38
2020,13,ALB,1.0,SOFT,14
2020,13,ALB,2.0,HARD,45
2020,13,ALB,3.0,SOFT,4
2020,13,BOT,1.0,MEDIUM,19
2020,13,BOT,2.0,HARD,32
2020,13,BOT,3.0,SOFT,12
2020,13,GAS,1.0,SOFT,8
2020,13,GIO,1.0,SOFT,10
2020,13,GIO,2.0,MEDIUM,53
2020,13,GRO,1.0,MEDIUM,9
2020,13,GRO,2.0,HARD,41
2020,13,GRO,3.0,SOFT,13
2020,13,HAM,1.0,MEDIUM,30
2020,13,HAM,2.0,HARD,22
2020,13,HAM,3.0,SOFT,11
2020,13,KVY,1.0,SOFT,14
2020,13,KVY,2.0,HARD,37
2020,13,KVY,3.0,SOFT,12
2020,13,LAT,1.0,MEDIUM,34
2020,13,LAT,2.0,HARD,29
2020,13,LEC,1.0,SOFT,13
2020,13,LEC,2.0,HARD,50
2020,13,MAG,1.0,MEDIUM,27
2020,13,MAG,2.0,HARD,20
2020,13,NOR,1.0,SOFT,13
2020,13,NOR,2.0,MEDIUM,40
2020,13,NOR,3.0,SOFT,10
2020,13,OCO,1.0,MEDIUM,13
2020,13,OCO,2.0,HARD,15
2020,13,PER,1.0,MEDIUM,27
2020,13,PER,2.0,HARD,24
2020,13,PER,3.0,SOFT,12
2020,13,RAI,1.0,MEDIUM,48
2020,13,RAI,2.0,SOFT,15
2020,13,RIC,1.0,SOFT,14
2020,13,RIC,2.0,HARD,49
2020,13,RUS,1.0,MEDIUM,11
2020,13,RUS,2.0,HARD,41
2020,13,SAI,1.0,SOFT,17
2020,13,SAI,2.0,MEDIUM,34
2020,13,SAI,3.0,SOFT,12
2020,13,STR,1.0,MEDIUM,1
2020,13,STR,2.0,HARD,28
2020,13,STR,3.0,MEDIUM,23
2020,13,STR,4.0,SOFT,11
2020,13,VER,1.0,MEDIUM,18
2020,13,VER,2.0,HARD,33
2020,13,VET,1.0,MEDIUM,39
2020,13,VET,2.0,HARD,12
2020,13,VET,3.0,SOFT,12
2020,14,ALB,1.0,WET,12
2020,14,ALB,2.0,INTERMEDIATE,22
2020,14,ALB,3.0,INTERMEDIATE,24
2020,14,BOT,1.0,WET,7
2020,14,BOT,2.0,INTERMEDIATE,39
2020,14,BOT,3.0,INTERMEDIATE,11
2020,14,GAS,1.0,WET,10
2020,14,GAS,2.0,INTERMEDIATE,23
2020,14,GAS,3.0,INTERMEDIATE,24
2020,14,GIO,1.0,WET,8
2020,14,GIO,2.0,INTERMEDIATE,4
2020,14,GRO,1.0,WET,8
2020,14,GRO,2.0,INTERMEDIATE,28
2020,14,GRO,3.0,INTERMEDIATE,13
2020,14,HAM,1.0,WET,8
2020,14,HAM,2.0,INTERMEDIATE,50
2020,14,KVY,1.0,WET,8
2020,14,KVY,2.0,INTERMEDIATE,49
2020,14,LAT,1.0,INTERMEDIATE,8
2020,14,LAT,2.0,INTERMEDIATE,30
2020,14,LAT,3.0,INTERMEDIATE,1
2020,14,LEC,1.0,WET,6
2020,14,LEC,2.0,INTERMEDIATE,24
2020,14,LEC,3.0,INTERMEDIATE,28
2020,14,MAG,1.0,WET,8
2020,14,MAG,2.0,INTERMEDIATE,26
2020,14,MAG,3.0,INTERMEDIATE,21
2020,14,NOR,1.0,WET,9
2020,14,NOR,2.0,INTERMEDIATE,27
2020,14,NOR,3.0,INTERMEDIATE,22
2020,14,OCO,1.0,WET,1
2020,14,OCO,2.0,WET,9
2020,14,OCO,3.0,INTERMEDIATE,47
2020,14,PER,1.0,WET,10
2020,14,PER,2.0,INTERMEDIATE,48
2020,14,RAI,1.0,WET,8
2020,14,RAI,2.0,INTERMEDIATE,22
2020,14,RAI,3.0,INTERMEDIATE,20
2020,14,RAI,4.0,INTERMEDIATE,7
2020,14,RIC,1.0,WET,10
2020,14,RIC,2.0,INTERMEDIATE,22
2020,14,RIC,3.0,INTERMEDIATE,26
2020,14,RUS,1.0,INTERMEDIATE,32
2020,14,RUS,2.0,INTERMEDIATE,10
2020,14,RUS,3.0,INTERMEDIATE,15
2020,14,SAI,1.0,WET,10
2020,14,SAI,2.0,INTERMEDIATE,23
2020,14,SAI,3.0,INTERMEDIATE,25
2020,14,STR,1.0,WET,9
2020,14,STR,2.0,INTERMEDIATE,27
2020,14,STR,3.0,INTERMEDIATE,22
2020,14,VER,1.0,WET,11
2020,14,VER,2.0,INTERMEDIATE,7
2020,14,VER,3.0,INTERMEDIATE,25
2020,14,VER,4.0,INTERMEDIATE,15
2020,14,VET,1.0,WET,8
2020,14,VET,2.0,INTERMEDIATE,25
2020,14,VET,3.0,INTERMEDIATE,25
2020,15,ALB,1.0,MEDIUM,1
2020,15,ALB,2.0,MEDIUM,18
2020,15,ALB,3.0,MEDIUM,15
2020,15,ALB,4.0,HARD,23
2020,15,BOT,1.0,MEDIUM,1
2020,15,BOT,2.0,MEDIUM,3
2020,15,BOT,3.0,HARD,21
2020,15,BOT,4.0,MEDIUM,13
2020,15,BOT,5.0,MEDIUM,19
2020,15,GAS,1.0,MEDIUM,1
2020,15,GAS,2.0,HARD,24
2020,15,GAS,3.0,HARD,32
2020,15,GIO,1.0,MEDIUM,1
2020,15,GIO,2.0,MEDIUM,19
2020,15,GIO,3.0,HARD,33
2020,15,GIO,4.0,SOFT,3
2020,15,GRO,1.0,HARD,1
2020,15,HAM,1.0,MEDIUM,1
2020,15,HAM,2.0,MEDIUM,18
2020,15,HAM,3.0,MEDIUM,16
2020,15,HAM,4.0,HARD,22
2020,15,KVY,1.0,MEDIUM,1
2020,15,KVY,2.0,SOFT,16
2020,15,KVY,3.0,HARD,16
2020,15,KVY,4.0,HARD,23
2020,15,LAT,1.0,HARD,1
2020,15,LAT,2.0,MEDIUM,20
2020,15,LAT,3.0,MEDIUM,16
2020,15,LAT,4.0,HARD,19
2020,15,LEC,1.0,HARD,1
2020,15,LEC,2.0,MEDIUM,22
2020,15,LEC,3.0,HARD,17
2020,15,LEC,4.0,HARD,16
2020,15,MAG,1.0,MEDIUM,1
2020,15,MAG,2.0,HARD,2
2020,15,MAG,3.0,HARD,24
2020,15,MAG,4.0,HARD,26
2020,15,MAG,5.0,SOFT,3
2020,15,NOR,1.0,MEDIUM,1
2020,15,NOR,2.0,MEDIUM,17
2020,15,NOR,3.0,MEDIUM,20
2020,15,NOR,4.0,HARD,19
2020,15,OCO,1.0,MEDIUM,1
2020,15,OCO,2.0,MEDIUM,16
2020,15,OCO,3.0,MEDIUM,17
2020,15,OCO,4.0,HARD,23
2020,15,PER,1.0,MEDIUM,1
2020,15,PER,2.0,MEDIUM,19
2020,15,PER,3.0,HARD,16
2020,15,PER,4.0,HARD,18
2020,15,RAI,1.0,MEDIUM,1
2020,15,RAI,2.0,MEDIUM,16
2020,15,RAI,3.0,HARD,23
2020,15,RAI,4.0,MEDIUM,16
2020,15,RIC,1.0,MEDIUM,1
2020,15,RIC,2.0,MEDIUM,15
2020,15,RIC,3.0,HARD,20
2020,15,RIC,4.0,HARD,21
2020,15,RUS,1.0,MEDIUM,1
2020,15,RUS,2.0,MEDIUM,19
2020,15,RUS,3.0,HARD,19
2020,15,RUS,4.0,MEDIUM,17
2020,15,SAI,1.0,SOFT,1
2020,15,SAI,2.0,SOFT,20
2020,15,SAI,3.0,MEDIUM,18
2020,15,SAI,4.0,HARD,18
2020,15,STR,1.0,MEDIUM,1
2020,15,STR,2.0,MEDIUM,2
2020,15,VER,1.0,MEDIUM,1
2020,15,VER,2.0,MEDIUM,19
2020,15,VER,3.0,HARD,14
2020,15,VER,4.0,HARD,12
2020,15,VER,5.0,MEDIUM,11
2020,15,VET,1.0,MEDIUM,1
2020,15,VET,2.0,HARD,19
2020,15,VET,3.0,MEDIUM,19
2020,15,VET,4.0,HARD,17
2020,16,AIT,1.0,MEDIUM,31
2020,16,AIT,2.0,HARD,23
2020,16,AIT,3.0,MEDIUM,5
2020,16,AIT,4.0,SOFT,28
2020,16,ALB,1.0,MEDIUM,47
2020,16,ALB,2.0,HARD,15
2020,16,ALB,3.0,SOFT,25
2020,16,BOT,1.0,MEDIUM,49
2020,16,BOT,2.0,HARD,13
2020,16,BOT,3.0,HARD,25
2020,16,FIT,1.0,SOFT,31
2020,16,FIT,2.0,MEDIUM,22
2020,16,FIT,3.0,SOFT,10
2020,16,FIT,4.0,SOFT,24
2020,16,GAS,1.0,SOFT,28
2020,16,GAS,2.0,MEDIUM,23
2020,16,GAS,3.0,HARD,36
2020,16,GIO,1.0,MEDIUM,26
2020,16,GIO,2.0,HARD,28
2020,16,GIO,3.0,MEDIUM,33
2020,16,KVY,1.0,SOFT,27
2020,16,KVY,2.0,MEDIUM,26
2020,16,KVY,3.0,HARD,34
2020,16,LAT,1.0,SOFT,27
2020,16,LAT,2.0,MEDIUM,26
2020,16,LEC,1.0,SOFT,1
2020,16,MAG,1.0,SOFT,26
2020,16,MAG,2.0,MEDIUM,28
2020,16,MAG,3.0,SOFT,33
2020,16,NOR,1.0,SOFT,20
2020,16,NOR,2.0,MEDIUM,34
2020,16,NOR,3.0,MEDIUM,33
2020,16,OCO,1.0,MEDIUM,41
2020,16,OCO,2.0,HARD,46
2020,16,PER,1.0,SOFT,1
2020,16,PER,2.0,MEDIUM,46
2020,16,PER,3.0,HARD,40
2020,16,RAI,1.0,MEDIUM,23
2020,16,RAI,2.0,HARD,31
2020,16,RAI,3.0,MEDIUM,8
2020,16,RAI,4.0,SOFT,25
2020,16,RIC,1.0,SOFT,29
2020,16,RIC,2.0,MEDIUM,26
2020,16,RIC,3.0,HARD,32
2020,16,RUS,1.0,MEDIUM,45
2020,16,RUS,2.0,HARD,17
2020,16,RUS,3.0,MEDIUM,1
2020,16,RUS,4.0,MEDIUM,15
2020,16,RUS,5.0,SOFT,9
2020,16,SAI,1.0,SOFT,28
2020,16,SAI,2.0,MEDIUM,27
2020,16,SAI,3.0,MEDIUM,32
2020,16,STR,1.0,SOFT,42
2020,16,STR,2.0,MEDIUM,45
2020,16,VER,1.0,SOFT,1
2020,16,VET,1.0,MEDIUM,31
2020,16,VET,2.0,HARD,23
2020,16,VET,3.0,SOFT,9
2020,16,VET,4.0,SOFT,24
2020,17,ALB,1.0,SOFT,10
2020,17,ALB,2.0,HARD,45
2020,17,BOT,1.0,MEDIUM,10
2020,17,BOT,2.0,HARD,45
2020,17,FIT,1.0,MEDIUM,10
2020,17,FIT,2.0,HARD,24
2020,17,FIT,3.0,MEDIUM,14
2020,17,FIT,4.0,SOFT,5
2020,17,GAS,1.0,SOFT,10
2020,17,GAS,2.0,HARD,45
2020,17,GIO,1.0,MEDIUM,27
2020,17,GIO,2.0,HARD,27
2020,17,HAM,1.0,MEDIUM,10
2020,17,HAM,2.0,HARD,45
2020,17,KVY,1.0,SOFT,10
2020,17,KVY,2.0,HARD,44
2020,17,LAT,1.0,MEDIUM,11
2020,17,LAT,2.0,HARD,24
2020,17,LAT,3.0,MEDIUM,19
2020,17,LEC,1.0,MEDIUM,22
2020,17,LEC,2.0,HARD,32
2020,17,MAG,1.0,HARD,31
2020,17,MAG,2.0,MEDIUM,16
2020,17,MAG,3.0,MEDIUM,7
2020,17,NOR,1.0,SOFT,10
2020,17,NOR,2.0,HARD,45
2020,17,OCO,1.0,MEDIUM,10
2020,17,OCO,2.0,HARD,45
2020,17,PER,1.0,HARD,9
2020,17,RAI,1.0,MEDIUM,10
2020,17,RAI,2.0,HARD,44
2020,17,RIC,1.0,HARD,39
2020,17,RIC,2.0,MEDIUM,16
2020,17,RUS,1.0,MEDIUM,10
2020,17,RUS,2.0,HARD,44
2020,17,SAI,1.0,MEDIUM,10
2020,17,SAI,2.0,HARD,45
2020,17,STR,1.0,SOFT,10
2020,17,STR,2.0,HARD,45
2020,17,VER,1.0,MEDIUM,10
2020,17,VER,2.0,HARD,45
2020,17,VET,1.0,HARD,35
2020,17,VET,2.0,MEDIUM,19
2021,1,ALO,1.0,SOFT,11
2021,1,ALO,2.0,MEDIUM,18
2021,1,ALO,3.0,HARD,3
2021,1,BOT,1.0,MEDIUM,16
2021,1,BOT,2.0,HARD,14
2021,1,BOT,3.0,HARD,24
2021,1,BOT,4.0,MEDIUM,2
2021,1,GAS,1.0,MEDIUM,4
2021,1,GAS,2.0,HARD,15
2021,1,GAS,3.0,MEDIUM,20
2021,1,GAS,4.0,HARD,13
2021,1,GIO,1.0,MEDIUM,12
2021,1,GIO,2.0,HARD,18
2021,1,GIO,3.0,MEDIUM,25
2021,1,HAM,1.0,MEDIUM,13
2021,1,HAM,2.0,HARD,15
2021,1,HAM,3.0,HARD,29
2021,1,LAT,1.0,SOFT,14
2021,1,LAT,2.0,MEDIUM,18
2021,1,LAT,3.0,MEDIUM,19
2021,1,LEC,1.0,SOFT,12
2021,1,LEC,2.0,MEDIUM,20
2021,1,LEC,3.0,HARD,24
2021,1,MAZ,1.0,MEDIUM,1
2021,1,MSC,1.0,MEDIUM,14
2021,1,MSC,2.0,MEDIUM,19
2021,1,MSC,3.0,HARD,22
2021,1,NOR,1.0,SOFT,12
2021,1,NOR,2.0,MEDIUM,21
2021,1,NOR,3.0,HARD,23
2021,1,OCO,1.0,SOFT,13
2021,1,OCO,2.0,MEDIUM,18
2021,1,OCO,3.0,HARD,24
2021,1,PER,2.0,MEDIUM,2
2021,1,PER,3.0,HARD,36
2021,1,PER,4.0,MEDIUM,18
2021,1,RAI,1.0,MEDIUM,13
2021,1,RAI,2.0,HARD,16
2021,1,RAI,3.0,MEDIUM,27
2021,1,RIC,1.0,SOFT,13
2021,1,RIC,2.0,MEDIUM,19
2021,1,RIC,3.0,HARD,24
2021,1,RUS,1.0,SOFT,13
2021,1,RUS,2.0,MEDIUM,23
2021,1,RUS,3.0,MEDIUM,19
2021,1,SAI,1.0,SOFT,15
2021,1,SAI,2.0,MEDIUM,22
2021,1,SAI,3.0,HARD,19
2021,1,STR,1.0,SOFT,12
2021,1,STR,2.0,MEDIUM,16
2021,1,STR,3.0,HARD,28
2021,1,TSU,1.0,MEDIUM,15
2021,1,TSU,2.0,HARD,18
2021,1,TSU,3.0,HARD,23
2021,1,VER,1.0,MEDIUM,17
2021,1,VER,2.0,MEDIUM,22
2021,1,VER,3.0,HARD,17
2021,1,VET,1.0,MEDIUM,24
2021,1,VET,2.0,HARD,31
2021,2,ALO,1.0,INTERMEDIATE,28
2021,2,ALO,2.0,MEDIUM,4
2021,2,ALO,3.0,MEDIUM,1
2021,2,ALO,4.0,MEDIUM,30
2021,2,BOT,1.0,INTERMEDIATE,28
2021,2,BOT,2.0,MEDIUM,3
2021,2,GAS,1.0,WET,14
2021,2,GAS,2.0,INTERMEDIATE,12
2021,2,GAS,3.0,MEDIUM,6
2021,2,GAS,4.0,MEDIUM,1
2021,2,GAS,5.0,MEDIUM,30
2021,2,GIO,1.0,INTERMEDIATE,27
2021,2,GIO,2.0,MEDIUM,5
2021,2,GIO,3.0,MEDIUM,1
2021,2,GIO,4.0,MEDIUM,7
2021,2,GIO,5.0,MEDIUM,22
2021,2,HAM,1.0,INTERMEDIATE,28
2021,2,HAM,2.0,MEDIUM,3
2021,2,HAM,3.0,MEDIUM,1
2021,2,HAM,4.0,MEDIUM,1
2021,2,HAM,5.0,MEDIUM,30
2021,2,LAT,1.0,INTERMEDIATE,1
2021,2,LEC,1.0,INTERMEDIATE,28
2021,2,LEC,2.0,MEDIUM,5
2021,2,LEC,3.0,MEDIUM,30
2021,2,MAZ,1.0,WET,12
2021,2,MAZ,2.0,INTERMEDIATE,11
2021,2,MAZ,3.0,SOFT,8
2021,2,MAZ,4.0,MEDIUM,1
2021,2,MAZ,5.0,MEDIUM,29
2021,2,MSC,1.0,WET,5
2021,2,MSC,2.0,INTERMEDIATE,16
2021,2,MSC,3.0,SOFT,10
2021,2,MSC,4.0,MEDIUM,1
2021,2,MSC,5.0,MEDIUM,29
2021,2,NOR,1.0,INTERMEDIATE,28
2021,2,NOR,2.0,MEDIUM,5
2021,2,NOR,3.0,SOFT,30
2021,2,OCO,1.0,WET,1
2021,2,OCO,2.0,INTERMEDIATE,26
2021,2,OCO,3.0,MEDIUM,4
2021,2,OCO,4.0,SOFT,1
2021,2,OCO,5.0,MEDIUM,1
2021,2,OCO,6.0,MEDIUM,30
2021,2,PER,1.0,INTERMEDIATE,28
2021,2,PER,2.0,MEDIUM,5
2021,2,PER,3.0,SOFT,30
2021,2,RAI,1.0,INTERMEDIATE,26
2021,2,RAI,2.0,MEDIUM,6
2021,2,RAI,3.0,MEDIUM,1
2021,2,RAI,4.0,MEDIUM,30
2021,2,RIC,1.0,INTERMEDIATE,27
2021,2,RIC,2.0,MEDIUM,6
2021,2,RIC,3.0,SOFT,30
2021,2,RUS,1.0,INTERMEDIATE,26
2021,2,RUS,2.0,MEDIUM,5
2021,2,SAI,1.0,INTERMEDIATE,27
2021,2,SAI,2.0,MEDIUM,6
2021,2,SAI,3.0,MEDIUM,30
2021,2,STR,1.0,INTERMEDIATE,27
2021,2,STR,2.0,MEDIUM,5
2021,2,STR,3.0,MEDIUM,1
2021,2,STR,4.0,MEDIUM,30
2021,2,TSU,1.0,INTERMEDIATE,25
2021,2,TSU,2.0,MEDIUM,7
2021,2,TSU,3.0,SOFT,1
2021,2,TSU,4.0,SOFT,30
2021,2,VER,1.0,INTERMEDIATE,27
2021,2,VER,2.0,MEDIUM,6
2021,2,VER,3.0,MEDIUM,30
2021,2,VET,1.0,INTERMEDIATE,3
2021,2,VET,2.0,INTERMEDIATE,17
2021,2,VET,3.0,MEDIUM,2
2021,2,VET,4.0,MEDIUM,10
2021,2,VET,5.0,SOFT,1
2021,2,VET,6.0,SOFT,28
2021,3,ALO,1.0,MEDIUM,2
2021,3,ALO,2.0,MEDIUM,1
2021,3,ALO,3.0,MEDIUM,37
2021,3,ALO,4.0,HARD,26
2021,3,BOT,1.0,MEDIUM,2
2021,3,BOT,2.0,MEDIUM,1
2021,3,BOT,3.0,MEDIUM,33
